Source,Target,ConversionRate
5349,3030,0.01181
5349,1124,0.01181
5349,2594,0.01181
5349,960,0.011801
5349,3177,0.011801
5349,1535,0.011801
5349,1141,0.011801
5349,2144,0.011792
5349,1489,0.011792
5349,4883,0.011784
5349,4196,0.011784
5349,3685,0.011775
5349,3019,0.011775
5349,639,0.011766
5349,4781,0.011757
5349,1467,0.01174
5349,5157,0.01174
5349,4631,0.011714
5349,5327,0.011714
5349,3168,0.011705
5349,4268,0.011705
5349,4343,0.011705
5349,2939,0.011688
5349,3994,0.011688
5349,3240,0.011679
5349,4836,0.01167
5349,3027,0.01167
5349,1447,0.011635
5349,3663,0.011635
5349,4766,0.011626
5349,1286,0.011574
5349,4116,0.01153
5349,301,0.011478
5349,2427,0.011425
5349,5033,0.011399
5349,150,0.011032
5349,1382,0.010979
5350,3066,0.025159
5350,3385,0.02514
5350,5743,0.02514
5350,4768,0.025131
5350,5455,0.025131
5350,3409,0.025131
5350,2732,0.025122
5350,3446,0.025122
5350,494,0.025122
5350,5754,0.025113
5350,1048,0.025113
5350,5778,0.025103
5350,5367,0.025103
5350,5753,0.025094
5350,5768,0.025094
5350,3772,0.025085
5350,2200,0.025085
5350,4091,0.025085
5350,4883,0.025075
5350,1967,0.025075
5350,2557,0.025066
5350,5767,0.025066
5350,5816,0.025029
5350,4233,0.02502
5350,5322,0.025011
5350,4907,0.025001
5350,132,0.024974
5350,2850,0.024927
5350,1235,0.024909
5350,5547,0.0249
5350,5556,0.02489
5350,5572,0.024881
5350,2160,0.024872
5350,1528,0.024853
5350,5591,0.024844
5350,305,0.024844
5350,5681,0.024844
5350,5705,0.024835
5350,5246,0.024835
5350,5057,0.024177
5351,5846,0.027188
5351,5438,0.027102
5351,5838,0.027076
5351,5857,0.024186
5351,5780,0.024177
5351,5577,0.02416
5351,5777,0.023929
5351,5739,0.021158
5351,5785,0.021116
5351,5811,0.021081
5351,5615,0.021073
5351,5730,0.021073
5351,5526,0.021047
5351,5440,0.021021
5351,5691,0.018148
5351,5820,0.018122
5351,5810,0.018122
5351,5782,0.018105
5351,5711,0.018079
5351,5524,0.018079
5351,5781,0.018071
5351,5423,0.017968
5351,5776,0.01778
5351,5858,0.01512
5351,5764,0.015112
5351,5687,0.015112
5351,5845,0.015112
5351,5715,0.015103
5351,5784,0.015086
5351,5815,0.015078
5351,5651,0.015078
5351,5571,0.015069
5351,5821,0.015061
5351,5735,0.015052
5351,5824,0.015052
5351,5613,0.015035
5351,5547,0.014915
5351,4931,0.014787
5351,5683,0.012093
5351,5837,0.012093
5351,5712,0.012076
5351,5844,0.012076
5351,5822,0.012076
5351,5859,0.012067
5351,5808,0.012059
5351,5795,0.01205
5351,5771,0.012042
5351,5767,0.012033
5351,5755,0.012024
5351,5669,0.012024
5351,5809,0.012016
5351,5794,0.011973
5351,5792,0.009074
5351,5672,0.009074
5351,5843,0.009074
5351,5759,0.009065
5351,5769,0.009057
5351,5836,0.009048
5351,5731,0.009048
5351,5827,0.009048
5351,5791,0.00904
5351,5758,0.00904
5351,5699,0.00904
5351,5842,0.00904
5351,5124,0.009014
5352,5798,1.0
5353,1488,0.032847
5353,1625,0.032819
5353,1684,0.032791
5353,3376,0.032791
5353,4152,0.032763
5353,1398,0.032763
5353,1516,0.032763
5353,1383,0.032734
5353,1228,0.03265
5353,2273,0.03265
5353,1738,0.032593
5353,637,0.032565
5353,70,0.032565
5353,950,0.032537
5353,88,0.032508
5353,1902,0.03248
5353,624,0.032452
5353,4752,0.032367
5353,4,0.032367
5353,2420,0.032254
5353,4142,0.032226
5353,2021,0.03217
5353,3292,0.032141
5353,705,0.032113
5353,4512,0.032057
5353,4522,0.032
5353,4067,0.031803
5353,3704,0.031408
5353,3203,0.031351
5353,4992,0.031069
5353,4113,0.029403
5354,4213,0.299333
5354,3817,0.299158
5354,4777,0.201895
5354,5033,0.199614
5355,4421,0.500474
5355,4793,0.499526
5356,3958,0.038887
5356,3765,0.038868
5356,881,0.038868
5356,3063,0.038848
5356,5167,0.038848
5356,5041,0.038848
5356,2109,0.038829
5356,5454,0.038791
5356,4806,0.038772
5356,5367,0.038772
5356,1804,0.038562
5356,2684,0.038543
5356,5248,0.038524
5356,5772,0.038524
5356,4068,0.038524
5356,3610,0.038505
5356,2703,0.038352
5356,5401,0.038352
5356,632,0.038276
5356,3005,0.038257
5356,4523,0.038238
5356,5336,0.03818
5356,1935,0.038047
5356,5135,0.037932
5356,1985,0.037569
5356,3817,0.037283
5357,5334,1.0
5358,640,0.200152
5358,4285,0.200079
5358,1051,0.200079
5358,4393,0.199956
5358,1136,0.199735
5359,5795,1.0
5360,5650,1.0
5361,5661,0.099087
5361,4218,0.098988
5361,4893,0.096159
5361,5634,0.07924
5361,2367,0.07919
5361,5336,0.078992
5361,5636,0.078744
5361,5071,0.078694
5361,2368,0.078644
5361,5177,0.077999
5361,4992,0.077751
5361,4529,0.07651
5362,482,0.045697
5362,5148,0.045697
5362,2980,0.045669
5362,5732,0.045669
5362,323,0.045641
5362,4692,0.045641
5362,1832,0.045641
5362,3759,0.045613
5362,324,0.045613
5362,3406,0.045501
5362,837,0.045501
5362,2483,0.045472
5362,4843,0.045472
5362,2746,0.045472
5362,2691,0.045444
5362,342,0.045444
5362,4339,0.04536
5362,5333,0.04536
5362,862,0.045304
5362,1066,0.04522
5362,2745,0.044827
5362,1528,0.044743
5363,5547,1.0
5364,5263,0.034788
5364,1690,0.034767
5364,1668,0.034767
5364,633,0.034767
5364,2602,0.034746
5364,3221,0.034746
5364,2895,0.034746
5364,2893,0.034746
5364,5360,0.034724
5364,4427,0.034724
5364,5347,0.034724
5364,1549,0.034703
5364,3509,0.034617
5364,3348,0.034596
5364,1738,0.034596
5364,2557,0.034553
5364,5348,0.034532
5364,4910,0.034532
5364,3752,0.034532
5364,5650,0.034511
5364,1834,0.034511
5364,5146,0.034468
5364,4068,0.034361
5364,4882,0.034297
5364,5331,0.034233
5364,1258,0.034169
5364,2528,0.034105
5364,364,0.034062
5364,3147,0.032376
5365,1336,1.0
5366,4777,0.506271
5366,3817,0.493729
5367,5303,0.253191
5367,3772,0.252771
5367,4836,0.250807
5367,4421,0.243231
5368,933,1.0
5369,4809,1.0
5370,5574,0.077605
5370,5806,0.077529
5370,5632,0.077243
5370,5640,0.07709
5370,5702,0.07709
5370,5701,0.076995
5370,5661,0.076976
5370,5112,0.076957
5370,5130,0.076861
5370,1695,0.076842
5370,4023,0.076823
5370,3004,0.076289
5370,4892,0.075698
5371,3438,1.0
5372,5175,0.05598
5372,701,0.055952
5372,2541,0.055925
5372,2314,0.055925
5372,959,0.05587
5372,872,0.055788
5372,4417,0.05576
5372,1819,0.055732
5372,829,0.055678
5372,987,0.055623
5372,2738,0.055623
5372,3400,0.055568
5372,4792,0.055458
5372,4836,0.055321
5372,3486,0.055266
5372,4953,0.055266
5372,1946,0.054771
5372,3749,0.054497
5373,5839,0.500368
5373,5700,0.499632
5374,5579,1.0
5375,1446,0.503622
5375,3491,0.496378
5376,3767,1.0
5377,3040,0.250763
5377,3167,0.250763
5377,3584,0.250671
5377,4116,0.247802
5378,4417,1.0
5379,5284,0.08383
5379,3514,0.083799
5379,4118,0.083768
5379,3768,0.083737
5379,1945,0.083737
5379,805,0.083706
5379,326,0.083675
5379,5375,0.083583
5379,4681,0.08349
5379,353,0.08349
5379,3491,0.082564
5379,1219,0.08062
5380,5576,0.250369
5380,5579,0.250308
5380,5809,0.249816
5380,5811,0.249508
5381,3232,0.045714
5381,5519,0.045714
5381,1429,0.045646
5381,5492,0.045646
5381,2421,0.045646
5381,2038,0.045624
5381,5546,0.045602
5381,4861,0.045602
5381,4623,0.045579
5381,483,0.045557
5381,3656,0.045557
5381,4963,0.045534
5381,2281,0.045467
5381,3976,0.045467
5381,3864,0.045444
5381,4331,0.045422
5381,2569,0.045377
5381,2428,0.045354
5381,1522,0.045354
5381,1094,0.045085
5381,2528,0.045018
5381,2427,0.044591
5382,4972,0.33449
5382,5135,0.333912
5382,4992,0.331598
5383,5191,0.034737
5383,1944,0.034716
5383,1381,0.034716
5383,5523,0.034695
5383,4042,0.034695
5383,2865,0.034695
5383,3449,0.034673
5383,3148,0.034673
5383,5129,0.034673
5383,307,0.034673
5383,3770,0.034652
5383,4978,0.034652
5383,1044,0.034652
5383,4006,0.034652
5383,1647,0.034631
5383,4555,0.034631
5383,2587,0.034588
5383,5125,0.034588
5383,960,0.034588
5383,4439,0.034567
5383,88,0.034503
5383,2774,0.034353
5383,5192,0.034353
5383,3900,0.034311
5383,4882,0.034268
5383,95,0.03414
5383,4605,0.03382
5383,5033,0.033607
5383,2425,0.0335
5384,3054,1.0
5385,994,1.0
5386,5325,1.0
5387,2638,1.0
5388,948,0.112726
5388,2931,0.112531
5388,5062,0.111214
5388,5135,0.111116
5388,5046,0.111116
5388,5068,0.110873
5388,5178,0.110775
5388,4998,0.110336
5388,4529,0.109312
5390,5057,0.156865
5390,5754,0.120939
5390,5564,0.120894
5390,5753,0.120849
5390,5426,0.120671
5390,5394,0.120046
5390,5547,0.119913
5390,5572,0.119823
5391,87,0.010966
5391,51,0.010966
5391,5742,0.010962
5391,231,0.010962
5391,2719,0.010962
5391,85,0.010962
5391,1994,0.010958
5391,1716,0.010958
5391,2782,0.010958
5391,53,0.010958
5391,384,0.010958
5391,76,0.010958
5391,232,0.010958
5391,141,0.010958
5391,463,0.010958
5391,4985,0.010958
5391,276,0.010954
5391,112,0.010954
5391,2257,0.010954
5391,2346,0.010954
5391,5397,0.01095
5391,2764,0.01095
5391,4933,0.010942
5391,4788,0.010942
5391,5398,0.010942
5391,2720,0.010942
5391,1326,0.010942
5391,227,0.010942
5391,3833,0.010942
5391,5529,0.010938
5391,588,0.010938
5391,1766,0.010938
5391,290,0.010934
5391,236,0.010934
5391,4137,0.010934
5391,5264,0.010934
5391,5779,0.010934
5391,2066,0.010934
5391,1193,0.01093
5391,5535,0.010922
5391,1927,0.010918
5391,2753,0.010918
5391,48,0.010918
5391,5426,0.010918
5391,2408,0.010918
5391,383,0.01091
5391,2097,0.01091
5391,5498,0.010906
5391,5678,0.010906
5391,5682,0.010902
5391,228,0.010902
5391,948,0.010893
5391,5425,0.010889
5391,5818,0.010889
5391,5160,0.010885
5391,1665,0.010877
5391,1666,0.010873
5391,4882,0.010873
5391,4280,0.010869
5391,4903,0.010861
5391,4146,0.010857
5391,4522,0.010845
5391,5111,0.010841
5391,3703,0.010841
5391,5572,0.010841
5391,5653,0.010837
5391,5559,0.010837
5391,5424,0.010833
5391,4219,0.010817
5391,2178,0.010805
5391,5850,0.010805
5391,5000,0.010801
5391,4218,0.010793
5391,5747,0.010788
5391,4989,0.010784
5391,4991,0.01078
5391,5741,0.010776
5391,4019,0.010772
5391,5776,0.010768
5391,5135,0.01076
5391,4524,0.010752
5391,4987,0.010748
5391,5136,0.01074
5391,5700,0.010728
5391,5685,0.01072
5391,5056,0.010716
5391,1072,0.010704
5391,5801,0.0107
5391,4114,0.010575
5391,3006,0.010546
5391,4532,0.010546
5391,4113,0.010474
5392,5557,1.0
5393,2651,0.111448
5393,882,0.111448
5393,774,0.111407
5393,2262,0.111161
5393,3115,0.11112
5393,5348,0.110997
5393,3864,0.110956
5393,1834,0.110956
5393,249,0.110505
5394,2368,0.019391
5394,5057,0.018864
5394,5643,0.017095
5394,5336,0.016976
5394,5055,0.016841
5394,4794,0.016501
5394,5644,0.014545
5394,4219,0.014511
5394,1205,0.014452
5394,5132,0.014409
5394,5066,0.014367
5394,4988,0.014341
5394,4997,0.014027
5394,4892,0.013908
5394,4221,0.012114
5394,5634,0.012071
5394,5582,0.012063
5394,3111,0.012054
5394,5590,0.012037
5394,5176,0.012004
5394,5059,0.011978
5394,5630,0.011978
5394,1206,0.01191
5394,5061,0.011876
5394,4025,0.011868
5394,5177,0.011859
5394,4999,0.011791
5394,4529,0.011604
5394,4893,0.011503
5394,5098,0.011494
5394,706,0.00964
5394,5072,0.009615
5394,5638,0.009615
5394,5631,0.009598
5394,5597,0.009589
5394,5640,0.009581
5394,5480,0.009572
5394,5705,0.009572
5394,2365,0.009547
5394,5109,0.00953
5394,5636,0.009513
5394,5180,0.009513
5394,5063,0.009504
5394,5075,0.009496
5394,4990,0.009496
5394,5130,0.009479
5394,1695,0.00947
5394,4023,0.009462
5394,4994,0.009462
5394,5073,0.009453
5394,5128,0.009445
5394,547,0.009436
5394,4086,0.009419
5394,5064,0.009394
5394,5056,0.009352
5394,4992,0.009343
5394,4998,0.009309
5394,475,0.009241
5394,4976,0.009122
5394,4532,0.008995
5394,4113,0.008842
5394,5390,0.007345
5394,5425,0.007243
5394,5648,0.007226
5394,4279,0.007192
5394,5120,0.007192
5394,5639,0.007158
5394,5382,0.007149
5394,5642,0.007141
5394,5121,0.007141
5394,5111,0.007141
5394,5719,0.007133
5394,5629,0.007133
5394,5637,0.007133
5394,5424,0.007124
5394,5635,0.007116
5394,4986,0.007107
5394,5702,0.007107
5394,5179,0.007099
5394,2982,0.007099
5394,4367,0.007099
5394,4959,0.007099
5394,5627,0.007073
5394,4370,0.007065
5394,5661,0.007056
5394,5728,0.007056
5394,4218,0.007039
5394,5747,0.007031
5394,4528,0.007022
5394,4989,0.007022
5394,4972,0.006997
5394,5110,0.006997
5394,2067,0.00698
5394,5135,0.006971
5394,5133,0.006963
5394,2121,0.006963
5394,4368,0.006963
5394,4021,0.006954
5394,4024,0.006946
5394,5076,0.006937
5394,4375,0.00692
5394,4993,0.00692
5394,5178,0.006912
5395,5579,1.0
5396,2829,0.040275
5396,691,0.040275
5396,5551,0.040246
5396,1398,0.040246
5396,2074,0.040246
5396,4438,0.040231
5396,3278,0.040231
5396,2148,0.040171
5396,3253,0.040171
5396,4651,0.040157
5396,4133,0.040157
5396,4305,0.040142
5396,3319,0.040097
5396,1902,0.040097
5396,2126,0.040082
5396,2127,0.040068
5396,5526,0.039964
5396,3881,0.039949
5396,249,0.039934
5396,3354,0.039816
5396,4036,0.039771
5396,4854,0.039727
5396,2570,0.039652
5396,4301,0.039563
5396,1219,0.038733
5397,5398,0.503401
5397,5685,0.496599
5398,5397,1.0
5399,5368,0.333894
5399,1221,0.333361
5399,933,0.332746
5400,4238,0.091349
5400,162,0.091316
5400,1082,0.091282
5400,622,0.091248
5400,5497,0.091248
5400,2337,0.091181
5400,5766,0.091114
5400,4028,0.090509
5400,5423,0.090442
5400,5401,0.090374
5400,3491,0.089937
5401,5336,0.040452
5401,5055,0.039813
5401,2914,0.039493
5401,1985,0.039174
5401,4892,0.037656
5401,4575,0.031218
5401,2451,0.030898
5401,2492,0.030778
5401,5609,0.030738
5401,3773,0.030658
5401,5592,0.030499
5401,2616,0.030379
5401,2566,0.030139
5401,5330,0.030139
5401,2367,0.030099
5401,5582,0.030099
5401,4220,0.03002
5401,5179,0.03002
5401,2982,0.03002
5401,1207,0.029939
5401,5596,0.029899
5401,4370,0.029859
5401,4813,0.02982
5401,5180,0.02974
5401,5046,0.02942
5401,5076,0.02926
5401,5070,0.029221
5401,5178,0.029141
5401,5056,0.028981
5401,4529,0.027942
5401,4532,0.027303
5401,5057,0.027183
5402,4996,1.0
5403,2015,0.167029
5403,2575,0.167029
5403,2301,0.166947
5403,5024,0.166701
5403,4549,0.166537
5403,4785,0.165758
5404,3696,0.043651
5404,1199,0.043635
5404,5551,0.043619
5404,5458,0.043619
5404,3687,0.043619
5404,5203,0.043603
5404,4640,0.043603
5404,5511,0.043603
5404,3001,0.043603
5404,4852,0.043587
5404,2330,0.04357
5404,4853,0.04357
5404,2023,0.043554
5404,2535,0.043538
5404,5201,0.043522
5404,4300,0.04349
5404,239,0.04349
5404,1325,0.04341
5404,4683,0.043329
5404,2400,0.043281
5404,982,0.043169
5404,4854,0.043056
5404,4301,0.042879
5405,5425,0.503546
5405,4025,0.496454
5406,5658,0.103069
5406,5774,0.102827
5406,5718,0.102223
5406,5662,0.10174
5406,5717,0.10174
5406,5709,0.101257
5406,4912,0.101015
5406,5665,0.100532
5406,5098,0.093162
5406,5057,0.092437
5407,5467,0.111211
5407,5499,0.111184
5407,5475,0.111157
5407,5409,0.111157
5407,5763,0.111129
5407,5655,0.111129
5407,5359,0.111129
5407,5795,0.110966
5407,5599,0.110938
5408,2233,0.062961
5408,3586,0.062869
5408,5545,0.062869
5408,4115,0.062838
5408,3547,0.062807
5408,5209,0.062776
5408,326,0.062776
5408,3584,0.062714
5408,16,0.062653
5408,4339,0.062591
5408,3185,0.06256
5408,4550,0.06256
5408,5698,0.062467
5408,1218,0.062313
5408,3491,0.061664
5408,4421,0.060582
5409,5655,1.0
5410,1504,0.016914
5410,3497,0.016914
5410,1849,0.016914
5410,4620,0.016914
5410,1965,0.016903
5410,3496,0.016903
5410,4561,0.016893
5410,3827,0.016893
5410,339,0.016882
5410,5275,0.016882
5410,2940,0.016882
5410,1585,0.016882
5410,2608,0.016882
5410,3996,0.016882
5410,173,0.016872
5410,409,0.016872
5410,1765,0.016862
5410,4106,0.016862
5410,2534,0.016851
5410,1138,0.016851
5410,3656,0.016841
5410,4449,0.016841
5410,4963,0.01683
5410,4702,0.01683
5410,1917,0.01682
5410,56,0.016799
5410,2812,0.016799
5410,2296,0.016799
5410,5773,0.016778
5410,3728,0.016768
5410,1934,0.016747
5410,2392,0.016747
5410,4772,0.016727
5410,1229,0.016706
5410,3240,0.016695
5410,1196,0.016685
5410,1666,0.016685
5410,996,0.016675
5410,5723,0.016643
5410,2761,0.016633
5410,5594,0.016602
5410,1880,0.01656
5410,380,0.01656
5410,4220,0.01655
5410,5501,0.01655
5410,2178,0.016508
5410,5109,0.016498
5410,5071,0.016467
5410,1935,0.016457
5410,5020,0.016436
5410,5046,0.016394
5410,3749,0.016373
5410,5055,0.016363
5410,186,0.01629
5410,723,0.01629
5410,2914,0.01628
5410,5097,0.016218
5410,1985,0.016197
5410,3006,0.015844
5410,4892,0.015802
5411,4866,1.0
5412,4525,0.33655
5412,4988,0.331871
5412,5177,0.331579
5413,5414,0.031765
5413,193,0.031765
5413,691,0.031734
5413,5105,0.031734
5413,857,0.031703
5413,123,0.031671
5413,3756,0.03164
5413,539,0.03164
5413,4849,0.031578
5413,278,0.031578
5413,2336,0.031578
5413,4727,0.031546
5413,2936,0.031546
5413,2568,0.031515
5413,3271,0.031515
5413,5004,0.031515
5413,3882,0.031484
5413,2560,0.031484
5413,4339,0.03139
5413,2242,0.03139
5413,2569,0.031266
5413,2392,0.031234
5413,2311,0.03111
5413,5189,0.03111
5413,4153,0.03111
5413,3182,0.031078
5413,4488,0.03086
5413,2105,0.030516
5413,3877,0.030298
5413,5020,0.030298
5413,2427,0.030173
5413,4213,0.029174
5414,3888,0.058967
5414,4687,0.058953
5414,539,0.058938
5414,515,0.058924
5414,4849,0.05891
5414,5413,0.05891
5414,278,0.05891
5414,2336,0.05891
5414,4508,0.058895
5414,4664,0.058881
5414,2568,0.058881
5414,1430,0.058881
5414,3743,0.058866
5414,1530,0.058866
5414,4488,0.058577
5414,2105,0.058417
5414,5020,0.058316
5415,1114,0.020115
5415,618,0.02009
5415,3593,0.020065
5415,3222,0.020041
5415,4573,0.020016
5415,79,0.020016
5415,5216,0.020016
5415,3431,0.020016
5415,700,0.019991
5415,4799,0.019991
5415,2,0.019991
5415,5198,0.019991
5415,3444,0.019967
5415,2887,0.019967
5415,4205,0.019967
5415,5117,0.019967
5415,2143,0.019942
5415,886,0.019942
5415,1455,0.019917
5415,5294,0.019917
5415,2488,0.019917
5415,2023,0.019917
5415,4727,0.019917
5415,3641,0.019868
5415,2212,0.019868
5415,5375,0.019868
5415,4388,0.019868
5415,3977,0.019843
5415,3229,0.019843
5415,1706,0.019794
5415,1828,0.019794
5415,2450,0.019769
5415,3801,0.019744
5415,23,0.019646
5415,855,0.019621
5415,4297,0.019596
5415,3240,0.019547
5415,4610,0.019547
5415,4212,0.019522
5415,2021,0.019498
5415,4844,0.019423
5415,4777,0.019399
5415,928,0.019399
5415,2571,0.019078
5415,2570,0.019028
5415,3604,0.018954
5415,2874,0.018683
5415,4793,0.018066
5415,4213,0.018041
5415,4155,0.017522
5415,1219,0.017498
5416,3993,1.0
5417,4892,0.562528
5417,2684,0.437472
5418,5740,0.017499
5418,234,0.017484
5418,254,0.017484
5418,4033,0.017469
5418,2554,0.017469
5418,3054,0.017469
5418,5601,0.017469
5418,825,0.017454
5418,3074,0.017454
5418,3514,0.017454
5418,660,0.017454
5418,5384,0.017439
5418,3346,0.017439
5418,1341,0.017439
5418,665,0.017439
5418,4349,0.017439
5418,2798,0.017439
5418,3775,0.017424
5418,3867,0.017424
5418,2190,0.017424
5418,1585,0.017424
5418,3449,0.017424
5418,1017,0.017408
5418,1131,0.017408
5418,2696,0.017408
5418,3462,0.017408
5418,2488,0.017378
5418,1852,0.017363
5418,2483,0.017363
5418,5375,0.017348
5418,2229,0.017348
5418,1835,0.017348
5418,3747,0.017333
5418,3246,0.017333
5418,4348,0.017333
5418,2423,0.017318
5418,2377,0.017318
5418,3850,0.017303
5418,2408,0.017303
5418,2797,0.017303
5418,2638,0.017303
5418,1446,0.017168
5418,3886,0.017168
5418,3240,0.017153
5418,791,0.017153
5418,1514,0.017153
5418,2447,0.017093
5418,982,0.017018
5418,3703,0.017018
5418,3905,0.017003
5418,3603,0.016913
5418,4301,0.016747
5418,917,0.016717
5418,2427,0.016717
5418,2874,0.016627
5418,2371,0.016462
5418,2573,0.016311
5418,150,0.016041
5419,3578,0.091092
5419,2464,0.091092
5419,1439,0.091047
5419,1823,0.091047
5419,298,0.091003
5419,1641,0.091003
5419,2484,0.090958
5419,3546,0.090913
5419,4192,0.090868
5419,4439,0.090779
5419,2102,0.090197
5420,3749,1.0
5421,4250,1.0
5422,4749,0.071598
5422,2734,0.071545
5422,4604,0.071545
5422,1224,0.071528
5422,2047,0.071493
5422,637,0.071475
5422,943,0.071457
5422,3712,0.071457
5422,3264,0.07144
5422,4157,0.07144
5422,4070,0.071405
5422,4297,0.071299
5422,4777,0.071159
5422,4766,0.071159
5423,5838,1.0
5424,4893,0.363444
5424,4993,0.318278
5424,4988,0.318278
5425,5426,0.22481
5425,5133,0.220928
5425,5766,0.1876
5425,4019,0.183622
5425,4086,0.18304
5426,5425,1.0
5427,1916,0.05937
5427,366,0.05937
5427,2852,0.05937
5427,4358,0.059334
5427,2445,0.059297
5427,1830,0.059297
5427,1170,0.059297
5427,1831,0.059261
5427,47,0.059225
5427,2330,0.059188
5427,1899,0.059188
5427,3057,0.059079
5427,4953,0.058495
5427,1094,0.05835
5427,4072,0.058204
5427,2425,0.057256
5427,4793,0.056418
5428,2194,0.500153
5428,2041,0.499847
5429,4532,0.073825
5429,142,0.053862
5429,5625,0.052747
5429,2684,0.052677
5429,4974,0.052677
5429,898,0.052399
5429,2850,0.05219
5429,4315,0.05219
5429,5330,0.051702
5429,1692,0.051632
5429,1789,0.051493
5429,4219,0.051423
5429,5181,0.051353
5429,4463,0.051074
5429,4413,0.051074
5429,1693,0.050796
5429,4369,0.050796
5429,3004,0.048636
5429,4794,0.047451
5430,963,0.032551
5430,686,0.032551
5430,3123,0.032531
5430,1930,0.032511
5430,3109,0.032511
5430,5435,0.032511
5430,539,0.032491
5430,2593,0.032491
5430,5090,0.032491
5430,3049,0.032491
5430,3548,0.032491
5430,5451,0.032491
5430,2558,0.032471
5430,3210,0.032451
5430,4380,0.032451
5430,5049,0.032451
5430,278,0.032451
5430,4341,0.032431
5430,1386,0.032411
5430,2736,0.032391
5430,5024,0.032371
5430,2938,0.032371
5430,3712,0.032351
5430,32,0.032071
5430,4028,0.032071
5430,2761,0.032011
5430,3352,0.031891
5430,2105,0.031771
5430,3877,0.031631
5430,1985,0.031172
5430,3361,0.030672
5431,2494,1.0
5432,3267,0.200493
5432,5184,0.200205
5432,5649,0.199877
5432,5547,0.199795
5432,5424,0.19963
5433,3361,0.196788
5433,4937,0.135069
5433,5368,0.134919
5433,4577,0.134469
5433,5344,0.134394
5433,4250,0.133568
5433,2371,0.130792
5434,4395,1.0
5435,3545,1.0
5436,933,0.39905
5436,5368,0.300778
5436,5344,0.300173
5437,1891,0.045075
5437,5689,0.04492
5437,4658,0.044804
5437,4057,0.044765
5437,4766,0.044552
5437,4421,0.043603
5437,3545,0.043022
5437,4638,0.022508
5437,4784,0.022508
5437,5697,0.022489
5437,4251,0.022489
5437,5231,0.022489
5437,4749,0.02247
5437,3245,0.02247
5437,5548,0.02245
5437,2593,0.02245
5437,2468,0.022431
5437,4630,0.022431
5437,1222,0.022431
5437,1481,0.022411
5437,2452,0.022392
5437,5727,0.022392
5437,5004,0.022373
5437,1535,0.022373
5437,4388,0.022353
5437,4141,0.022276
5437,5123,0.022276
5437,846,0.022276
5437,3399,0.022276
5437,4063,0.022237
5437,3818,0.022237
5437,2828,0.022179
5437,4343,0.02216
5437,4577,0.02216
5437,5003,0.022121
5437,2253,0.021443
5437,3823,0.021153
5437,1382,0.020553
5438,5838,1.0
5439,1827,0.077273
5439,920,0.077216
5439,4640,0.077216
5439,1728,0.077188
5439,3405,0.077131
5439,290,0.077103
5439,3772,0.077074
5439,5534,0.07696
5439,5531,0.076818
5439,1968,0.076704
5439,1666,0.076676
5439,5473,0.076477
5439,2571,0.076163
5440,5838,0.026553
5440,5777,0.026408
5440,5820,0.023394
5440,5771,0.023383
5440,5857,0.023383
5440,5711,0.023338
5440,5351,0.02326
5440,4931,0.023005
5440,5859,0.020056
5440,5651,0.020023
5440,5669,0.020001
5440,5824,0.01999
5440,5846,0.019979
5440,5781,0.019967
5440,5615,0.019923
5440,5852,0.016686
5440,5124,0.016675
5440,5706,0.016664
5440,5821,0.016641
5440,5755,0.016641
5440,5735,0.01663
5440,5577,0.01663
5440,5524,0.016619
5440,5785,0.016619
5440,5613,0.016608
5440,5794,0.016575
5440,5730,0.016564
5440,5438,0.016508
5440,5423,0.016475
5440,5547,0.016452
5440,5579,0.01336
5440,5699,0.013349
5440,5808,0.013326
5440,5599,0.013304
5440,5815,0.013304
5440,5780,0.013293
5440,5571,0.013293
5440,5809,0.013271
5440,5811,0.013215
5440,5526,0.013171
5440,5843,0.010034
5440,5807,0.010023
5440,5674,0.010012
5440,5683,0.010012
5440,5860,0.01
5440,5858,0.01
5440,5691,0.009989
5440,5822,0.009989
5440,5791,0.009989
5440,5844,0.009989
5440,5842,0.009989
5440,5737,0.009978
5440,5793,0.009967
5440,5784,0.009956
5440,5810,0.009956
5440,5782,0.009934
5440,5767,0.009934
5440,5776,0.009511
5440,5792,0.006674
5440,5856,0.006663
5440,5796,0.006663
5440,5576,0.006652
5440,5770,0.006652
5440,5837,0.006652
5440,5769,0.006652
5440,5562,0.006641
5440,5827,0.006641
5440,5712,0.00663
5440,5758,0.00663
5440,5687,0.00663
5440,5374,0.006619
5440,5768,0.006608
5440,5739,0.006597
5440,5795,0.006597
5441,291,0.022644
5441,2172,0.022644
5441,2882,0.022627
5441,181,0.022627
5441,266,0.022611
5441,2942,0.022611
5441,1103,0.022611
5441,2650,0.022611
5441,2210,0.022611
5441,703,0.022594
5441,742,0.022594
5441,2283,0.022594
5441,645,0.022594
5441,1329,0.022594
5441,2056,0.022594
5441,719,0.022577
5441,1230,0.022561
5441,3909,0.022544
5441,2943,0.022544
5441,764,0.022511
5441,2080,0.022511
5441,1837,0.022494
5441,1653,0.022444
5441,1731,0.022427
5441,3869,0.022394
5441,5322,0.022361
5441,3690,0.022327
5441,5658,0.022327
5441,4540,0.02231
5441,4319,0.02226
5441,5406,0.02221
5441,2687,0.02221
5441,5208,0.02221
5441,4250,0.022127
5441,1692,0.022077
5441,2982,0.022044
5441,5665,0.021977
5441,4989,0.021893
5441,2709,0.021843
5441,5097,0.02151
5441,4893,0.020976
5441,5098,0.020959
